1094,283.821
1095,283.61
1096,283.42
1097,283.235
1098,283.038
1099,282.821
1100,282.648
1101,282.453
1102,282.25
1103,282.101
1104,281.952
1105,281.754
1106,281.574
1107,281.41
1108,281.224
1109,281.061
1110,280.914
1111,280.752
1112,280.586
1113,280.412
1114,280.27
1115,280.128
1116,279.995
1117,279.839
1118,279.693
1119,279.563
1120,279.439
1121,279.312
1122,279.202
1123,279.072
1124,278.928
1125,278.817
1126,278.697
1127,278.588
1128,278.466
1129,278.365
1130,278.238
1131,278.111
1132,277.986
1133,277.872
1134,277.746
1135,277.613
1136,277.485
1137,277.402
1138,277.339
1139,277.28
1140,277.219
1141,277.146
1142,277.121
1143,277.105
1144,277.094
1145,277.111
1146,277.152
1147,277.247
1148,277.336
1149,277.47
1150,277.599
1151,277.779
1152,277.989
1153,278.21
1154,278.434
1155,278.668
1156,278.949
1157,279.243
1158,279.534
1159,279.835
1160,280.15
1161,280.466
1162,280.733
1163,281.019
1164,281.295
1165,281.559
1166,281.798
1167,282.044
1168,282.244
1169,282.441
1170,282.645
1171,282.858
1172,283.055
1173,283.271
1174,283.496
1175,283.752
1176,284.068
1177,284.449
1178,284.915
1179,285.388
1180,286.024
1181,286.716
1182,287.48
1183,288.406
1184,289.457
1185,290.603
1186,291.857
1187,293.188
1188,294.602
1189,296.015
1190,297.602
1191,299.164
1192,300.654
1193,302.17
1194,303.645
1195,305.111
1196,306.611
1197,307.851
1198,309.083
1199,310.203
1200,311.217
1201,312.104
1202,312.865
1203,313.528
1204,314.063
1205,314.518
1206,314.847
1207,315.067
1208,315.234
1209,315.361
1210,315.441
1211,315.441
1212,315.356
1213,315.212
1214,315.034
1215,314.827
1216,314.621
1217,314.332
1218,314.065
1219,313.742
1220,313.416
1221,313.06
1222,312.685
1223,312.301
1224,311.905
1225,311.503
1226,311.102
1227,310.667
1228,310.248
1229,309.829
1230,309.383
1231,308.982
1232,308.555
1233,308.126
1234,307.719
1235,307.302
1236,306.894
1237,306.476
1238,306.071
1239,305.655
1240,305.254
1241,304.871
1242,304.461
1243,304.069
1244,303.666
1245,303.274
1246,302.88
1247,302.498
1248,302.123
1249,301.758
1250,301.399
1251,301.026
1252,300.66
1253,300.313
1254,299.971
1255,299.632
1256,299.31
1257,298.98
1258,298.637
1259,298.287
1260,297.968
1261,297.662
1262,297.377
1263,297.068
1264,296.787
1265,296.491
1266,296.214
1267,295.93
1268,295.661
1269,295.371
1270,295.121
1271,294.853
1272,294.603
1273,294.328
1274,294.107
1275,293.872
1276,293.673
1277,293.507
1278,293.36
1279,293.273
1280,293.237
1281,293.294
1282,293.388
1283,293.555
1284,293.819
1285,294.239
1286,294.724
1287,295.285
1288,295.933
1289,296.684
1290,297.507
1291,298.367
1292,299.263
1293,300.192
1294,301.123
1295,302.044
1296,302.903
1297,303.757
1298,304.594
1299,305.377
1300,306.086
1301,306.722
1302,307.311
1303,307.819
1304,308.291
1305,308.717
1306,309.052
1307,309.323
1308,309.537
1309,309.708
1310,309.841
1311,309.948
1312,309.978
1313,310.004
1314,309.985
1315,309.902
1316,309.788
1317,309.647
1318,309.464
1319,309.277
1320,309.093
1321,308.88
1322,308.638
1323,308.414
1324,308.164
1325,307.921
1326,307.626
1327,307.333
1328,307.056
1329,306.774
1330,306.47
1331,306.18
1332,305.874
1333,305.557
1334,305.267
1335,304.983
1336,304.69
1337,304.385
1338,304.07
1339,303.743
1340,303.446
1341,303.144
1342,302.841
1343,302.545
1344,302.249
1345,302.005
1346,301.743
1347,301.504
1348,301.21
1349,300.955
1350,300.703
1351,300.484
1352,300.188
1353,299.927
1354,299.715
1355,299.458
1356,299.188
1357,298.955
1358,298.715
1359,298.507
1360,298.289
1361,298.037
1362,297.8
1363,297.585
1364,297.377
1365,297.149
1366,296.925
1367,296.723
1368,296.532
1369,296.344
1370,296.161
1371,295.984
1372,295.811
1373,295.626
1374,295.434
1375,295.248
1376,295.059
1377,294.891
1378,294.731
1379,294.573
1380,294.42
1381,294.267
1382,294.121
1383,293.967
1384,293.8
1385,293.645
1386,293.5
1387,293.348
1388,293.207
1389,293.04
1390,292.868
1391,292.742
1392,292.611
1393,292.476
1394,292.353
1395,292.22
1396,292.115
1397,292.012
1398,291.877
1399,291.75
1400,291.636
1401,291.519
1402,291.415
1403,291.316
1404,291.188
1405,291.08
1406,290.975
1407,290.891
1408,290.807
1409,290.686
1410,290.611
1411,290.536
1412,290.468
1413,290.386
1414,290.291
1415,290.21
1416,290.122
1417,290.057
1418,290.02
1419,290.001
1420,289.958
1421,289.927
1422,289.896
1423,289.904
1424,289.93
1425,289.913
1426,289.937
1427,289.981
1428,290.027
1429,290.105
1430,290.2
1431,290.284
1432,290.392
1433,290.501
1434,290.587
1435,290.673
1436,290.751
1437,290.829
1438,290.899
1439,290.985
1440,291.073
1441,291.146
1442,291.194
1443,291.221
1444,291.242
1445,291.264
1446,291.266
1447,291.27
1448,291.28
1449,291.285
1450,291.277
1451,291.262
1452,291.243
1453,291.219
1454,291.174
1455,291.141
1456,291.087
1457,291.056
1458,291.061
1459,291.03
1460,290.981
1461,290.963
1462,290.916
1463,290.887
1464,290.836
1465,290.799
1466,290.763
1467,290.733
1468,290.691
1469,290.649
1470,290.587
1471,290.515
1472,290.463
1473,290.445
1474,290.419
1475,290.389
1476,290.333
1477,290.283
1478,290.258
1479,290.223
1480,290.177
1481,290.154
1482,290.115
1483,290.096
1484,290.07
1485,290.01
1486,289.948
1487,289.915
1488,289.889
1489,289.865
1490,289.834
1491,289.797
1492,289.766
1493,289.736
1494,289.723
1495,289.695
1496,289.661
1497,289.659
1498,289.621
1499,289.596
1500,289.556
1501,289.549
1502,289.534
1503,289.532
1504,289.517
1505,289.484
1506,289.456
1507,289.467
1508,289.43
1509,289.417
1510,289.424
1511,289.446
1512,289.44
1513,289.439
1514,289.417
1515,289.422
1516,289.414
1517,289.393
1518,289.38
1519,289.374
1520,289.377
1521,289.392
1522,289.386
1523,289.405
1524,289.411
1525,289.407
1526,289.411
1527,289.416
1528,289.432
1529,289.417
1530,289.421
1531,289.443
1532,289.437
1533,289.432
1534,289.441
1535,289.442
1536,289.441
1537,289.472
1538,289.509
1539,289.504
1540,289.511
1541,289.522
1542,289.512
1543,289.523
1544,289.541
1545,289.543
1546,289.559
1547,289.584
1548,289.6
1549,289.614
1550,289.615
1551,289.646
1552,289.651
1553,289.677
1554,289.698
1555,289.717
1556,289.739
1557,289.751
1558,289.757
1559,289.803
1560,289.831
1561,289.848
1562,289.867
1563,289.868
1564,289.889
1565,289.895
1566,289.921
1567,289.944
1568,289.97
1569,290.027
1570,290.033
1571,290.067
1572,290.099
1573,290.117
1574,290.146
1575,290.161
1576,290.181
1577,290.213
1578,290.226
1579,290.263
1580,290.309
1581,290.338
1582,290.325
1583,290.34
1584,290.373
1585,290.398
1586,290.437
1587,290.436
1588,290.461
1589,290.518
1590,290.586
1591,290.635
1592,290.694
1593,290.743
1594,290.791
1595,290.836
1596,290.898
1597,290.985
1598,291.126
1599,291.3
1600,291.529
1601,291.811
1602,292.125
1603,292.546
1604,293.049
1605,293.642
1606,294.319
1607,295.181
1608,296.031
1609,297.036
1610,298.129
